Computer	Share	IsEveryoneAllowed	IsCurrentUserAllowed
ABFSTHNPULSVR01.BSLI.COM	print$	True	True
ABWCLTCLWPP.BSLI.COM	ADMIN$	False	False
ABWCLTCLWPP.BSLI.COM	C$	False	False
ABWCLTCLWPP.BSLI.COM	D$	False	False
ABWCLTCLWPP.BSLI.COM	F$	False	False
ABWCLTCLWPP.BSLI.COM	G$	False	False
ABWCLTCLWPP.BSLI.COM	H$	False	False
ABWCLTCLWPP.BSLI.COM	Images	False	False
ABWCLTCLWPP.BSLI.COM	inetpub	False	False
ABWCLTCLWPP.BSLI.COM	pdf	False	False
ABWCLTCLWPP.BSLI.COM	Prescription	False	False
ABWCLTCLWPP.BSLI.COM	sAdmin	False	False
ABWCLTCLWPP.BSLI.COM	UserProfile	False	False
ABWCLTCLWPP.BSLI.COM	Wellness	False	False
ABWCLTCLWPP.BSLI.COM	wwwroot	False	False
ABFLTCLFFUAPP.BSLI.COM	ADMIN$	False	False
ABFLTCLFFUAPP.BSLI.COM	C$	False	False
ABFLTCLFFUAPP.BSLI.COM	D$	False	False
ABFLTCLFFUAPP.BSLI.COM	Infra data	True	True
ABFLTCLFFUAPP.BSLI.COM	kyndryl_zabbix_windows	True	True
BMFTCLSCPDBS08.BSLI.COM	ADMIN$	False	False
BMFTCLSCPDBS08.BSLI.COM	Backup	True	True
BMFTCLSCPDBS08.BSLI.COM	C$	False	False
BMFTCLSCPDBS08.BSLI.COM	D$	False	False
BMFTCLSCPDBS08.BSLI.COM	DDM27122022 (1)	True	True
BMFTCLSCPDBS08.BSLI.COM	E$	False	False
BMFTCLSCPDBS08.BSLI.COM	F$	False	False
BMFTCLSCPDBS08.BSLI.COM	Prism	True	True
BMFTCLSCPDBS08.BSLI.COM	Sqldump2016sp3	True	True
BSLITCLRUMCL01.BSLI.COM	ADMIN$	False	False
BSLITCLRUMCL01.BSLI.COM	C$	False	False
BSLITCLRUMCL01.BSLI.COM	D$	False	False
ABFSSSBOTPRODDB.BSLI.COM	ADMIN$	False	False
ABFSSSBOTPRODDB.BSLI.COM	C$	False	False
ABFSSSBOTPRODDB.BSLI.COM	D$	False	False
ABFSSSBOTPRODDB.BSLI.COM	E$	False	False
ABFSSSBOTPRODDB.BSLI.COM	EMc_networker_setup	True	True
ABFSSSBOTPRODDB.BSLI.COM	F$	False	False
BSLITCLRUMPC01.BSLI.COM	ADMIN$	False	False
BSLITCLRUMPC01.BSLI.COM	C$	False	False
BSLITCLRUMPC01.BSLI.COM	D$	False	False
BSLITCLRUMPC01.BSLI.COM	F$	False	False
BSLITCLRUMPC01.BSLI.COM	G$	False	False
BSLITCLRUMPC02.BSLI.COM	ADMIN$	False	False
BSLITCLRUMPC02.BSLI.COM	C$	False	False
BSLITCLRUMPC02.BSLI.COM	D$	False	False
BSLITCLRUMPC02.BSLI.COM	E$	False	False
BSLITCLRUMPC02.BSLI.COM	F$	False	False
BSLITCLRUMPS01.BSLI.COM	ADMIN$	False	False
BSLITCLRUMPS01.BSLI.COM	C$	False	False
BSLITCLRUMPS01.BSLI.COM	D$	False	False
BSLITCLRUMPS01.BSLI.COM	F$	False	False
BSLITCLRUMPS01.BSLI.COM	G$	False	False
ABFSSTATAUPBI.BSLI.COM	ADMIN$	False	False
ABFSSTATAUPBI.BSLI.COM	C$	False	False
ABFSSTATAUPBI.BSLI.COM	D$	False	False
ABFSSTATETLPAPP.BSLI.COM	ADMIN$	False	False
ABFSSTATETLPAPP.BSLI.COM	C$	False	False
ABFSSTATETLPAPP.BSLI.COM	D	True	True
ABFSSTATETLPAPP.BSLI.COM	D$	False	False
ABFSSTATETLPAPP.BSLI.COM	E	False	False
ABFSSTATETLPAPP.BSLI.COM	E$	False	False
ABFSSTATETLPAPP.BSLI.COM	F	True	True
ABFSSTATETLPAPP.BSLI.COM	F$	False	False
ABFSSTATETLPAPP.BSLI.COM	objectrepository	True	True
ABFSSTATETLPAPP.BSLI.COM	SARVESH	False	False
ABFSSTATETLPAPP.BSLI.COM	test_ccm_21032023	False	False
ABFSSTCLISWRK03.BSLI.COM	ADMIN$	False	False
ABFSSTCLISWRK03.BSLI.COM	C$	False	False
ABFSSTCLISWRK03.BSLI.COM	D$	False	False
ABFSSTCLISWRK03.BSLI.COM	E$	False	False
ABIBTATERSAPP.BSLI.COM	ADMIN$	False	False
ABIBTATERSAPP.BSLI.COM	C$	False	False
ABIBTATERSAPP.BSLI.COM	D$	False	False
ABIBTATERSAPP.BSLI.COM	E$	False	False
ABIBTATERSAPP.BSLI.COM	F$	False	False
ABIBTATERSAPP.BSLI.COM	PAYMENT_DETAILS_REVERSE_FEED$	False	False
ABIBTATERSAPP.BSLI.COM	print$	True	True
ABFSTATACEPMDAS.BSLI.COM	ADMIN$	False	False
ABFSTATACEPMDAS.BSLI.COM	C$	False	False
ABFSTATACEPMDAS.BSLI.COM	D$	False	False
ABFSSTATADEVDB.BSLI.COM	ADMIN$	False	False
ABFSSTATADEVDB.BSLI.COM	C$	False	False
ABFSSTATADEVDB.BSLI.COM	D$	False	False
ABHITCLPRDCOMP.BSLI.COM	ADMIN$	False	False
ABHITCLPRDCOMP.BSLI.COM	C$	False	False
ABHITCLPRDCOMP.BSLI.COM	D$	False	False
ABHITCLPRDCOMP.BSLI.COM	E$	False	False
ABHITCLPRDCOMP.BSLI.COM	F$	False	False
ABFSSTATAEPMAPS.BSLI.COM	ADMIN$	False	False
ABFSSTATAEPMAPS.BSLI.COM	C$	False	False
ABFSSTATAEPMAPS.BSLI.COM	D$	False	False
ABFSSTATAEPMAPS.BSLI.COM	E$	False	False
ABFSSTATAEPMAPS.BSLI.COM	F$	False	False
ABFLMILESDBPRO.BSLI.COM	ADMIN$	False	False
ABFLMILESDBPRO.BSLI.COM	C$	False	False
ABFLMILESDBPRO.BSLI.COM	D$	False	False
ABFLMILESDBPRO.BSLI.COM	E$	False	False
ABFLMILESDBPRO.BSLI.COM	F$	False	False
ABFLMILESDBPRO.BSLI.COM	G$	False	False
ABFLMILESDBPRO.BSLI.COM	sql server 2016 standard	False	False
BSLITCLRUMPC03.BSLI.COM	ADMIN$	False	False
BSLITCLRUMPC03.BSLI.COM	C$	False	False
BSLITCLRUMPC03.BSLI.COM	D$	False	False
BSLITCLRUMPC03.BSLI.COM	F$	False	False
BSLITCLRUMPC03.BSLI.COM	G$	False	False
BSLITCLRUMPC04.BSLI.COM	ADMIN$	False	False
BSLITCLRUMPC04.BSLI.COM	C$	False	False
BSLITCLRUMPC04.BSLI.COM	D$	False	False
BSLITCLRUMPC04.BSLI.COM	F$	False	False
BSLITCLRUMPC04.BSLI.COM	G$	False	False
ABFSSTATAEPMPDB.BSLI.COM	ADMIN$	False	False
ABFSSTATAEPMPDB.BSLI.COM	C$	False	False
ABFSSTATAEPMPDB.BSLI.COM	D$	False	False
ABFSSTATAEPMPDB.BSLI.COM	donot_28072023	True	True
ABFSSTATAEPMPDB.BSLI.COM	E$	False	False
ABFSSTATAEPMPDB.BSLI.COM	F$	False	False
ABFSSTATAEPMPDB.BSLI.COM	Logbackup	True	True
BSLITHNACCD016.BSLI.COM	ADMIN$	False	False
BSLITHNACCD016.BSLI.COM	C$	False	False
BSLITHNACCD016.BSLI.COM	D$	False	False
BSLITHNACCD016.BSLI.COM	E$	False	False
BSLITHNACCD016.BSLI.COM	print$	True	True
ABHITCLPREHI.BSLI.COM	ADMIN$	False	False
ABHITCLPREHI.BSLI.COM	C$	False	False
ABHITCLPREHI.BSLI.COM	D$	False	False
ABHITCLPREHI.BSLI.COM	E$	False	False
ABHITCLPREHI.BSLI.COM	F$	False	False
ABHITCLUMOTMAI.BSLI.COM	ADMIN$	False	False
ABHITCLUMOTMAI.BSLI.COM	C$	False	False
ABHITCLUMOTMAI.BSLI.COM	D$	False	False
ABCSSTATSP13D02.BSLI.COM	ADMIN$	False	False
ABCSSTATSP13D02.BSLI.COM	Analytics_9531e67d-02bb-4674-921d-0bc340fcbb47	False	False
ABCSSTATSP13D02.BSLI.COM	C$	False	False
ABCSSTATSP13D02.BSLI.COM	D$	False	False
ABCSSTATSP13D02.BSLI.COM	F$	False	False
ABCSSTATSP13D02.BSLI.COM	G$	False	False
ABCSSTATSP13D02.BSLI.COM	gthrsvc_9531e67d-02bb-4674-921d-0bc340fcbb47-crawl-0	False	False
ABCSSTATSP13D02.BSLI.COM	print$	True	True
ABCSSTATSP13D02.BSLI.COM	Test	True	True
ABFSSTCLCRMUFE7.BSLI.COM	ABCTSL_CRM_CODE	True	True
ABFSSTCLCRMUFE7.BSLI.COM	ADMIN$	False	False
ABFSSTCLCRMUFE7.BSLI.COM	C$	False	False
ABFSSTCLCRMUFE7.BSLI.COM	D$	False	False
ABFSSTCLCRMUFE7.BSLI.COM	ImageMasking_2Phase_OneBox	True	True
ABFSSTCLCRMUFE7.BSLI.COM	ImageMasking_2Phase_TestHFL	True	True
ABFSSTCLCRMUFE7.BSLI.COM	New folder	True	True
ABFSSTCLCRMUFE7.BSLI.COM	Users	True	True
ABCSSTATSP13D03.BSLI.COM	ADMIN$	False	False
ABCSSTATSP13D03.BSLI.COM	Analytics_d248cf13-5e40-4e15-b0a3-3ebf3954e56b	False	False
ABCSSTATSP13D03.BSLI.COM	C$	False	False
ABCSSTATSP13D03.BSLI.COM	D$	False	False
ABCSSTATSP13D03.BSLI.COM	E$	False	False
ABCSSTATSP13D03.BSLI.COM	F$	False	False
ABCSSTATSP13D03.BSLI.COM	gthrsvc_d248cf13-5e40-4e15-b0a3-3ebf3954e56b-crawl-0	False	False
ABCSSTATSP13D04.BSLI.COM	ADMIN$	False	False
ABCSSTATSP13D04.BSLI.COM	Analytics_34e587f1-95bf-47ce-b087-4cb831ecdefd	False	False
ABCSSTATSP13D04.BSLI.COM	C$	False	False
ABCSSTATSP13D04.BSLI.COM	D$	False	False
ABCSSTATSP13D04.BSLI.COM	F$	False	False
ABCSSTATSP13D04.BSLI.COM	G$	False	False
ABCSSTATSP13D04.BSLI.COM	gthrsvc_34e587f1-95bf-47ce-b087-4cb831ecdefd-crawl-0	False	False
LIMUCOEWB1PRVI.BSLI.COM	ADMIN$	False	False
LIMUCOEWB1PRVI.BSLI.COM	C$	False	False
LIMUCOEWB1PRVI.BSLI.COM	D$	False	False
LIMUCOEWB2PRVI.BSLI.COM	ADMIN$	False	False
LIMUCOEWB2PRVI.BSLI.COM	C$	False	False
LIMUCOEWB2PRVI.BSLI.COM	D$	False	False
ABHITCLUMOTFA.BSLI.COM	ADMIN$	False	False
ABHITCLUMOTFA.BSLI.COM	C$	False	False
ABHITCLUMOTFA.BSLI.COM	D$	False	False
ABHITCLUMOTFA.BSLI.COM	E$	False	False
BSLITCLRWSUT1.BSLI.COM	ADMIN$	False	False
BSLITCLRWSUT1.BSLI.COM	BsicRw	False	False
BSLITCLRWSUT1.BSLI.COM	C$	False	False
BSLITCLRWSUT1.BSLI.COM	D$	False	False
LIMUCOEDB1UTVI.BSLI.COM	ADMIN$	False	False
LIMUCOEDB1UTVI.BSLI.COM	C$	False	False
LIMUCOEDB1UTVI.BSLI.COM	D$	False	False
LIMUCOEDB1UTVI.BSLI.COM	E$	False	False
LIMUCOEDB1UTVI.BSLI.COM	F$	False	False
ABHITCLUMOTIMS.BSLI.COM	ADMIN$	False	False
ABHITCLUMOTIMS.BSLI.COM	BMC Software	True	True
ABHITCLUMOTIMS.BSLI.COM	C$	False	False
ABHITCLUMOTIMS.BSLI.COM	D$	False	False
ABHITCLUMOTIMS.BSLI.COM	F$	False	False
ABHITCLUMOTIMS.BSLI.COM	G$	False	False
ABHITCLUMOTIMS.BSLI.COM	H	True	True
ABHITCLUMOTIMS.BSLI.COM	H$	False	False
ABHITCLUMOTIMS.BSLI.COM	I	True	True
ABHITCLUMOTIMS.BSLI.COM	I$	False	False
ABHITCLUMOTIMS.BSLI.COM	J	True	True
ABHITCLUMOTIMS.BSLI.COM	J$	False	False
LIMUADSAP1PRVI.BSLI.COM	ADMIN$	False	False
LIMUADSAP1PRVI.BSLI.COM	C$	False	False
LIMUADSAP1PRVI.BSLI.COM	E$	False	False
LIMUCOEAP1UTVI.BSLI.COM	ADMIN$	False	False
LIMUCOEAP1UTVI.BSLI.COM	C$	False	False
LIMUCOEAP1UTVI.BSLI.COM	D$	False	False
LIMUCOEAP1UTVI.BSLI.COM	E$	False	False
LIMUCOEAP1UTVI.BSLI.COM	F$	False	False
LIMUCOEAP1UTVI.BSLI.COM	H$	False	False
LIMUCOEAP1UTVI.BSLI.COM	I$	False	False
LIMUCOEAP1UTVI.BSLI.COM	J$	False	False
LIMUCOEDB2PRVI.BSLI.COM	ADMIN$	False	False
LIMUCOEDB2PRVI.BSLI.COM	C$	False	False
LIMUCOEDB2PRVI.BSLI.COM	D$	False	False
LIMUCOEDB2PRVI.BSLI.COM	Q$	False	False
LIMUCOEDB2PRVI.BSLI.COM	S$	False	False
LIMUCOEDB2PRVI.BSLI.COM	T$	False	False
LIMUCOEDB2PRVI.BSLI.COM	U$	False	False
LIMUCOEDB2PRVI.BSLI.COM	V$	False	False
LIMUCOEDB1PRVI.BSLI.COM	ADMIN$	False	False
LIMUCOEDB1PRVI.BSLI.COM	C$	False	False
LIMUCOEDB1PRVI.BSLI.COM	D$	False	False
LIMUCOEDB1PRVI.BSLI.COM	Q$	False	False
LIMUCOEDB1PRVI.BSLI.COM	S$	False	False
LIMUCOEDB1PRVI.BSLI.COM	T$	False	False
LIMUCOEDB1PRVI.BSLI.COM	U$	False	False
LIMUCOEDB1PRVI.BSLI.COM	V$	False	False
ABFLTATWAUTOPDB.BSLI.COM	ADMIN$	False	False
ABFLTATWAUTOPDB.BSLI.COM	C$	False	False
ABFLTATWAUTOPDB.BSLI.COM	D$	False	False
ABFLTATWAUTOPDB.BSLI.COM	E$	False	False
ABFLTATWAUTOPDB.BSLI.COM	F$	False	False
ABFLTATWAUTOPDB.BSLI.COM	RPA File	False	False
ABFLTATWAUTOPDB.BSLI.COM	RPA File2	False	False
ABHITCLUMOTDB.BSLI.COM	ADMIN$	False	False
ABHITCLUMOTDB.BSLI.COM	backup2	False	False
ABHITCLUMOTDB.BSLI.COM	Backup_ABHITCLESBDBP01	False	False
ABHITCLUMOTDB.BSLI.COM	C$	False	False
ABHITCLUMOTDB.BSLI.COM	D$	False	False
ABHITCLUMOTDB.BSLI.COM	E$	False	False
ABHITCLUMOTDB.BSLI.COM	F$	False	False
ABHITCLUMOTDB.BSLI.COM	G$	False	False
ABHITCLUMOTDB.BSLI.COM	H	True	True
ABHITCLUMOTDB.BSLI.COM	H$	False	False
ABHITCLUMOTDB.BSLI.COM	I$	False	False
ABHITCLUMOTDB.BSLI.COM	Program Files	False	False
ABHITCLUMOTDB.BSLI.COM	Program Files2	False	False
ABHITCLUMOTDB.BSLI.COM	Restore_EDM	True	True
ABHITCLUMOTDB.BSLI.COM	T	True	True
ABHITCLUMOTDB.BSLI.COM	T$	False	False
LIMUADSDB1PRVI.BSLI.COM	ADMIN$	False	False
LIMUADSDB1PRVI.BSLI.COM	C$	False	False
LIMUADSDB1PRVI.BSLI.COM	D$	False	False
LIMUADSDB1PRVI.BSLI.COM	DB_BACKUP	True	True
LIMUADSDB1PRVI.BSLI.COM	E$	False	False
LIMUADSDB1PRVI.BSLI.COM	LS_AdStringODB	False	False
LIMUADSDB1PRVI.BSLI.COM	LS_AdStringODBnew	False	False
LIMUADSDB1PRVI.BSLI.COM	LS_BSLID2C	False	False
bslithnauradv01.BSLI.COM	ADMIN$	False	False
bslithnauradv01.BSLI.COM	C$	False	False
bslithnauradv01.BSLI.COM	D$	False	False
bslithnauradv01.BSLI.COM	E$	False	False
bslithnauradv01.BSLI.COM	J$	False	False
BSLITCLWLIT03.BSLI.COM	ADMIN$	False	False
BSLITCLWLIT03.BSLI.COM	C$	False	False
BSLITCLWLIT03.BSLI.COM	D$	False	False
BSLITCLWLIT03.BSLI.COM	E$	False	False
BSLITCLWLIT03.BSLI.COM	EApp	False	False
BSLITCLWLIT03.BSLI.COM	F$	False	False
BSLITCLWLIT03.BSLI.COM	stebo	True	True
BSLITCLWLIT03.BSLI.COM	tmpBSLIDoc	False	False
BSLITCLWLIT03.BSLI.COM	Users	False	False
BSLITULCC01.BSLI.COM	ADMIN$	False	False
BSLITULCC01.BSLI.COM	C$	False	False
BSLITULCC01.BSLI.COM	D$	False	False
BSLITULCC01.BSLI.COM	IR_Files	False	False
ABFSSLTULAPDB.BSLI.COM	ADMIN$	False	False
ABFSSLTULAPDB.BSLI.COM	C$	False	False
ABFSSLTULAPDB.BSLI.COM	E$	False	False
ABFSSLTULAPDB.BSLI.COM	F$	False	False
ABFSSLTULAPDB.BSLI.COM	G$	False	False
ABFSSLTULAPDB.BSLI.COM	H$	False	False
ABFSSLTULAPDB.BSLI.COM	I$	False	False
BSLITULACT01.BSLI.COM	ADMIN$	False	False
BSLITULACT01.BSLI.COM	C$	False	False
BSLITULACT01.BSLI.COM	D$	False	False
BSLITULACT01.BSLI.COM	print$	True	True
ABFSSTULBAK.BSLI.COM	ADMIN$	False	False
ABFSSTULBAK.BSLI.COM	C$	False	False
ABFSSTULBAK.BSLI.COM	E$	False	False
ABFSSTULBAK.BSLI.COM	TESTForBKP	True	True
ABFSTATGSTUAPP.BSLI.COM	ADMIN$	False	False
ABFSTATGSTUAPP.BSLI.COM	C$	False	False
ABFSTATGSTUAPP.BSLI.COM	D$	False	False
BSLITULCOE01.BSLI.COM	ADMIN$	False	False
BSLITULCOE01.BSLI.COM	C$	False	False
BSLITULCOE01.BSLI.COM	D$	False	False
BSLITULCOE01.BSLI.COM	E$	False	False
BSLITULCOE01.BSLI.COM	G$	False	False
BSLITHNPPS02.BSLI.COM	ADMIN$	False	False
BSLITHNPPS02.BSLI.COM	C$	False	False
BSLITHNPPS02.BSLI.COM	E$	False	False
BSLITHNPPS02.BSLI.COM	F$	False	False
ABFSTATSMKUAPP.BSLI.COM	ADMIN$	False	False
ABFSTATSMKUAPP.BSLI.COM	C$	False	False
ABFSTATSMKUAPP.BSLI.COM	E$	False	False
ABFSSTATSPUDB.BSLI.COM	ADMIN$	False	False
ABFSSTATSPUDB.BSLI.COM	C$	False	False
ABFSSTATSPUDB.BSLI.COM	D$	False	False
ABFSSTATSPUDB.BSLI.COM	E$	False	False
ABFSSTATSPUDB.BSLI.COM	F$	False	False
ABFLTATTALLYWPA.BSLI.COM	ADMIN$	False	False
ABFLTATTALLYWPA.BSLI.COM	C$	False	False
ABFLTATTALLYWPA.BSLI.COM	data	True	True
ABFLTATTALLYWPA.BSLI.COM	E$	False	False
ABFLTATTALLYWPA.BSLI.COM	F$	False	False
ABFSTATSMKUDB.BSLI.COM	ADMIN$	False	False
ABFSTATSMKUDB.BSLI.COM	C$	False	False
ABFSTATSMKUDB.BSLI.COM	D$	False	False
ABFSTATSMKUDB.BSLI.COM	E$	False	False
ABFSTATSMKUDB.BSLI.COM	F$	False	False
ABFSTATSMKUDB.BSLI.COM	print$	True	True
LIMUSWYDB1UTVI.BSLI.COM	ADMIN$	False	False
LIMUSWYDB1UTVI.BSLI.COM	C$	False	False
LIMUSWYDB1UTVI.BSLI.COM	E$	False	False
LIMUSWYDB1UTVI.BSLI.COM	F$	False	False
LIMUSWYDB1UTVI.BSLI.COM	G$	False	False
ABFSTATSFTPPA.BSLI.COM	ADMIN$	False	False
ABFSTATSFTPPA.BSLI.COM	C$	False	False
ABFSTATSFTPPA.BSLI.COM	D$	False	False
ABFSTATSFTPPA.BSLI.COM	E$	False	False
ABFSTATSFTPPA.BSLI.COM	F$	False	False
ABFSSTULHYPS28.BSLI.COM	ADMIN$	False	False
ABFSSTULHYPS28.BSLI.COM	C$	False	False
ABFSSTULHYPS28.BSLI.COM	D$	False	False
ABFSSTULHYPS28.BSLI.COM	E$	False	False
ABFSSTULHYPS28.BSLI.COM	F$	False	False
ABFSSTULHYPS28.BSLI.COM	I$	False	False
ABFSTATPBIUAPP.BSLI.COM	ADMIN$	False	False
ABFSTATPBIUAPP.BSLI.COM	C$	False	False
ABFSTATPBIUAPP.BSLI.COM	E$	False	False
BSLITHNADPS01.BSLI.COM	ADMIN$	False	False
BSLITHNADPS01.BSLI.COM	C$	False	False
BSLITHNADPS01.BSLI.COM	D$	False	False
BSLITHNADPS01.BSLI.COM	DBBackup	True	True
BSLITHNADPS01.BSLI.COM	DB_Backup	True	True
BSLITHNADPS01.BSLI.COM	E$	False	False
BSLITHNADPS01.BSLI.COM	F$	False	False
BSLITHNADPS01.BSLI.COM	H$	False	False
BSLITHNADPS01.BSLI.COM	I$	False	False
BSLITHNADPS01.BSLI.COM	print$	True	True
BSLITHNADPS01.BSLI.COM	Q$	False	False
BSLITHNADPS01.BSLI.COM	Saquib	True	True
ABFLTATNESPAPP.BSLI.COM	ADMIN$	False	False
ABFLTATNESPAPP.BSLI.COM	C$	False	False
ABFLTATNESPAPP.BSLI.COM	D$	False	False
ABFLTATNESPAPP.BSLI.COM	E$	False	False
ABFLTATNESPAPP.BSLI.COM	G$	False	False
ABFLTATNESPAPP.BSLI.COM	H$	False	False
ABFLTATNESPAPP.BSLI.COM	I$	False	False
ABFSTATPBIUDB.BSLI.COM	ADMIN$	False	False
ABFSTATPBIUDB.BSLI.COM	C$	False	False
ABFSTATPBIUDB.BSLI.COM	D$	False	False
ABFSTATPBIUDB.BSLI.COM	E$	False	False
ABFSTATPBIUDB.BSLI.COM	F$	False	False
ABFSTATPBIDAPDB.BSLI.COM	ADMIN$	False	False
ABFSTATPBIDAPDB.BSLI.COM	C$	False	False
ABFSTATPBIDAPDB.BSLI.COM	D$	False	False
ABFSTATPBIDAPDB.BSLI.COM	E$	False	False
ABFSTATPBIDAPDB.BSLI.COM	F$	False	False
LIMUWFLAP1PRVI.BSLI.COM	ADMIN$	False	False
LIMUWFLAP1PRVI.BSLI.COM	C$	False	False
LIMUWFLAP1PRVI.BSLI.COM	D$	False	False
LIMUSCMAP2PRVI.BSLI.COM	ADMIN$	False	False
LIMUSCMAP2PRVI.BSLI.COM	C$	False	False
LIMUSCMAP2PRVI.BSLI.COM	D$	False	False
LIMUSCMAP2PRVI.BSLI.COM	DSagents$	True	True
LIMUSCMAP2PRVI.BSLI.COM	Everyoneshare-Read	False	False
LIMUSCMAP2PRVI.BSLI.COM	Everyoneshare-Write	False	False
LIMUSCMAP2PRVI.BSLI.COM	Rajendra_Viral_Data_backup$	True	True
LIMUSCMAP2PRVI.BSLI.COM	SCCMContentLib$	True	True
LIMUSCMAP2PRVI.BSLI.COM	SCCMContentLibC$	True	True
LIMUSCMAP2PRVI.BSLI.COM	ServerPatches$	True	True
LIMUSCMAP2PRVI.BSLI.COM	SharedAccess	False	False
LIMUSCMAP2PRVI.BSLI.COM	SharingPath	False	False
LIMUSCMAP2PRVI.BSLI.COM	SMSPKGD$	True	True
LIMUSCMAP2PRVI.BSLI.COM	SMSSIG$	True	True
LIMUSCMAP2PRVI.BSLI.COM	SMS_CPSD$	False	False
LIMUSCMAP2PRVI.BSLI.COM	SMS_LI2	False	False
LIMUSCMAP2PRVI.BSLI.COM	SMS_SITE	False	False
ABFSTASIEMSCPA.BSLI.COM	ADMIN$	False	False
ABFSTASIEMSCPA.BSLI.COM	C$	False	False
ABFSTASIEMSCPA.BSLI.COM	D$	False	False
ABFSTASIEMSCPA.BSLI.COM	E$	False	False
ABFSTASIEMSCPA.BSLI.COM	G$	False	False
ABFSTASIEMSCPA.BSLI.COM	H$	False	False
ABFSTASIEMSCPA.BSLI.COM	I$	False	False
ABFSTASIEMSCPA.BSLI.COM	Oracle_Logs	False	False
ABFSTASIEMSCPA.BSLI.COM	SFTP	True	True
ABFSTAVNXMRPAP.BSLI.COM	ADMIN$	False	False
ABFSTAVNXMRPAP.BSLI.COM	C$	False	False
ABFSTARISKAPADB.BSLI.COM	ADMIN$	False	False
ABFSTARISKAPADB.BSLI.COM	C$	False	False
ABFSTARISKAPADB.BSLI.COM	D$	False	False
ABFSTARISKAPADB.BSLI.COM	E$	False	False
ABFSTARISKAPADB.BSLI.COM	F$	False	False
LIGCQKMAP1PRVI.BSLI.COM	ADMIN$	False	False
LIGCQKMAP1PRVI.BSLI.COM	C$	False	False
LIGCQKMAP1PRVI.BSLI.COM	D$	False	False
ABFSTABTESBDDB.BSLI.COM	ADMIN$	False	False
ABFSTABTESBDDB.BSLI.COM	C$	False	False
ABFSTABTESBDDB.BSLI.COM	D$	False	False
ABFSTABTESBDDB.BSLI.COM	E$	False	False
ABFSTABTESBDDB.BSLI.COM	F$	False	False
ABFSTABTESBDDB.BSLI.COM	print$	True	True
ABFSTABTESBPA2.BSLI.COM	ADMIN$	False	False
ABFSTABTESBPA2.BSLI.COM	C$	False	False
ABFSTABTESBPA2.BSLI.COM	E$	False	False
ABFSTABTESBDAPP.BSLI.COM	ADMIN$	False	False
ABFSTABTESBDAPP.BSLI.COM	C$	False	False
ABFSTABTESBDAPP.BSLI.COM	E$	False	False
ABFSTABTESBPDB1.BSLI.COM	ADMIN$	False	False
ABFSTABTESBPDB1.BSLI.COM	C$	False	False
ABFSTABTESBPDB1.BSLI.COM	D$	False	False
ABFSTABTESBPDB1.BSLI.COM	E$	False	False
ABFSTABTESBPDB1.BSLI.COM	F$	False	False
ABFSTABTESBPDB1.BSLI.COM	G$	False	False
ABFSTABTESBPDB1.BSLI.COM	K$	False	False
ABFSTABTESBPDB1.BSLI.COM	print$	True	True
ABFSTABTESBPDB1.BSLI.COM	Q$	False	False
ABHITCLPRCUST.BSLI.COM	ADMIN$	False	False
ABHITCLPRCUST.BSLI.COM	C$	False	False
ABHITCLPRCUST.BSLI.COM	E$	False	False
ABHITCLPRCUST.BSLI.COM	F$	False	False
ABHITCLPRCUST.BSLI.COM	G$	False	False
ABHITCLBOPRS2.BSLI.COM	ADMIN$	False	False
ABHITCLBOPRS2.BSLI.COM	C$	False	False
ABHITCLBOPRS2.BSLI.COM	E$	False	False
ABHITCLBOPRS2.BSLI.COM	Ganesh	True	True
ABHITCLBOPRS2.BSLI.COM	Users	False	False
ABFSTCLACLUDB.BSLI.COM	ADMIN$	False	False
ABFSTCLACLUDB.BSLI.COM	C$	False	False
ABFSTCLACLUDB.BSLI.COM	D$	False	False
ABFSTCLACLUDB.BSLI.COM	E$	False	False
ABFSTCLACLUDB.BSLI.COM	F$	False	False
ABFSTCLACLUDB.BSLI.COM	print$	True	True
ABFSTCLACLPA2.BSLI.COM	ADMIN$	False	False
ABFSTCLACLPA2.BSLI.COM	C$	False	False
ABFSTCLACLPA2.BSLI.COM	E$	False	False
ABFSTCLACLPA2.BSLI.COM	ExcelReportEngineURL	True	True
ABFSTCLACLPA2.BSLI.COM	F$	False	False
ABFSTCLACLPA2.BSLI.COM	G$	False	False
ABFSTCLACLPA2.BSLI.COM	ReportsList	True	True
ABFSTCLACLPA1.BSLI.COM	ADMIN$	False	False
ABFSTCLACLPA1.BSLI.COM	C$	False	False
ABFSTCLACLPA1.BSLI.COM	E$	False	False
ABFSTCLACLPA1.BSLI.COM	ExcelReportEngineURL	True	True
ABFSTCLACLPA1.BSLI.COM	F$	False	False
ABFSTCLACLPA1.BSLI.COM	G$	False	False
ABFSTCLACLPA1.BSLI.COM	ReportsList	True	True
LIMUWFLDB1UTVI.BSLI.COM	ADMIN$	False	False
LIMUWFLDB1UTVI.BSLI.COM	C$	False	False
LIMUWFLDB1UTVI.BSLI.COM	E$	False	False
LIMUWFLDB1UTVI.BSLI.COM	F$	False	False
LIMUWFLDB1UTVI.BSLI.COM	G$	False	False
LIMUWFLDB1UTVI.BSLI.COM	Software	False	False
BMFIBVMDBDC.BSLI.COM	ADMIN$	False	False
BMFIBVMDBDC.BSLI.COM	C$	False	False
BMFIBVMDBDC.BSLI.COM	CitiSftp	True	True
